,section,gri_idx,sim_score,gri_desc
562,at&t-sustainability-2022-29,gri_302-5,0.4870162606239319,"Energy (Energy Management, Fuel Consumption): Reductions in energy requirements of products and services (Company's energy requirements reduction for its products or services)"
563,at&t-sustainability-2022-29,gri_308-2,0.4787139296531677,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
564,at&t-sustainability-2022-30,gri_305-5,0.5169327259063721,"Emissions (Climate Change, Pollution & Toxics): Reduction of GHG emissions (Company's quantitative reductions of its emissions?)"
565,at&t-sustainability-2022-30,gri_201-2,0.4257102310657501,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
566,at&t-sustainability-2022-30,gri_305-1,0.42331206798553467,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
567,at&t-sustainability-2022-31,gri_302-4,0.5897819995880127,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
568,at&t-sustainability-2022-31,gri_302-5,0.49781814217567444,"Energy (Energy Management, Fuel Consumption): Reductions in energy requirements of products and services (Company's energy requirements reduction for its products or services)"
569,at&t-sustainability-2022-31,gri_302-1,0.46843767166137695,"Energy (Energy Management, Fuel Consumption): Energy consumption within the organization (Company's total energy consumption)"
570,at&t-sustainability-2022-32,gri_305-5,0.5104681849479675,"Emissions (Climate Change, Pollution & Toxics): Reduction of GHG emissions (Company's quantitative reductions of its emissions?)"
571,at&t-sustainability-2022-32,gri_305-1,0.42364490032196045,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
572,at&t-sustainability-2022-34,gri_305-5,0.501772940158844,"Emissions (Climate Change, Pollution & Toxics): Reduction of GHG emissions (Company's quantitative reductions of its emissions?)"
573,at&t-sustainability-2022-37,gri_306-2,0.5946916341781616,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Management of significant waste related impacts (How does the organization recycles waste?)"
574,at&t-sustainability-2022-37,gri_306-1,0.5847537517547607,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generation and significant waste-related impacts (What is impacted by the organization's waste?)"
575,at&t-sustainability-2022-37,gri_301-2,0.4976934790611267,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
576,at&t-sustainability-2022-39,gri_301-2,0.5553842782974243,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
577,at&t-sustainability-2022-39,gri_301-1,0.4177836775779724,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
578,at&t-sustainability-2022-40,gri_308-2,0.6065516471862793,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
579,at&t-sustainability-2022-40,gri_308-1,0.5655301213264465,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
580,at&t-sustainability-2022-40,gri_201-2,0.4204683005809784,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
581,at&t-sustainability-2022-41,gri_308-2,0.5720523595809937,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
582,at&t-sustainability-2022-41,gri_305-5,0.5099629759788513,"Emissions (Climate Change, Pollution & Toxics): Reduction of GHG emissions (Company's quantitative reductions of its emissions?)"
583,at&t-sustainability-2022-41,gri_308-1,0.5071033239364624,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
584,at&t-sustainability-2022-42,gri_308-2,0.4741891920566559,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
585,at&t-sustainability-2022-42,gri_308-1,0.46720489859580994,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
586,at&t-sustainability-2022-43,gri_308-2,0.6569063067436218,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
587,at&t-sustainability-2022-43,gri_308-1,0.6342989802360535,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
588,at&t-sustainability-2022-44,gri_308-2,0.43484365940093994,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
589,at&t-sustainability-2022-45,gri_305-5,0.5984562039375305,"Emissions (Climate Change, Pollution & Toxics): Reduction of GHG emissions (Company's quantitative reductions of its emissions?)"
590,at&t-sustainability-2022-45,gri_305-1,0.48979100584983826,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
591,at&t-sustainability-2022-45,gri_305-2,0.46555295586586,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 2) (What is the amount of GHG emissions that the organization is indirectly responsible for?)"
592,at&t-sustainability-2022-46,gri_308-2,0.6387843489646912,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
593,at&t-sustainability-2022-46,gri_308-1,0.6074608564376831,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
594,at&t-sustainability-2022-46,gri_201-2,0.44054368138313293,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
595,boeing-sustainability-2023-4,gri_2-29,0.5603740215301514,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
596,boeing-sustainability-2023-4,gri_2-24,0.498883455991745,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Embedding policy commitments (Describe how organization embeds each of its policy commitments for responsible business conduct throughout its activities and business relationships)"
597,boeing-sustainability-2023-4,gri_2-25,0.466016948223114,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
598,boeing-sustainability-2023-5,gri_2-2,0.462256520986557,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
599,boeing-sustainability-2023-5,gri_2-22,0.44192421436309814,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
600,boeing-sustainability-2023-5,gri_2-24,0.4066673517227173,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Embedding policy commitments (Describe how organization embeds each of its policy commitments for responsible business conduct throughout its activities and business relationships)"
601,boeing-sustainability-2023-6,gri_2-2,0.6535269618034363,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
602,boeing-sustainability-2023-6,gri_2-22,0.6509515047073364,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
603,boeing-sustainability-2023-6,gri_2-25,0.5952824354171753,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
604,boeing-sustainability-2023-8,gri_2-22,0.4682779908180237,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
605,boeing-sustainability-2023-8,gri_2-2,0.45110976696014404,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
606,boeing-sustainability-2023-10,gri_201-2,0.4451988637447357,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
607,boeing-sustainability-2023-12,gri_2-27,0.4461318254470825,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
608,boeing-sustainability-2023-13,gri_2-27,0.4331038296222687,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
609,boeing-sustainability-2023-14,gri_201-1,0.4789769947528839,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Direct economic value generated and distributed (Company's direct economic value (revenue) generated)"
610,boeing-sustainability-2023-14,gri_201-2,0.4628368616104126,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
611,boeing-sustainability-2023-16,gri_2-27,0.47570478916168213,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
612,boeing-sustainability-2023-35,gri_201-2,0.42269235849380493,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
613,boeing-sustainability-2023-35,gri_302-4,0.41085368394851685,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
614,boeing-sustainability-2023-36,gri_201-2,0.4519199728965759,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
615,boeing-sustainability-2023-37,gri_302-4,0.4038526117801666,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
616,boeing-sustainability-2023-42,gri_302-4,0.415244996547699,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
617,boeing-sustainability-2023-42,gri_302-5,0.413676917552948,"Energy (Energy Management, Fuel Consumption): Reductions in energy requirements of products and services (Company's energy requirements reduction for its products or services)"
618,boeing-sustainability-2023-56,gri_308-2,0.42969417572021484,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
619,boeing-sustainability-2023-58,gri_302-4,0.45600807666778564,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
620,boeing-sustainability-2023-58,gri_305-1,0.4389336407184601,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
621,boeing-sustainability-2023-58,gri_305-2,0.42581668496131897,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 2) (What is the amount of GHG emissions that the organization is indirectly responsible for?)"
622,boeing-sustainability-2023-59,gri_201-2,0.46661341190338135,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
623,boeing-sustainability-2023-59,gri_302-4,0.45709723234176636,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
624,boeing-sustainability-2023-60,gri_201-2,0.5148482322692871,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
625,boeing-sustainability-2023-60,gri_305-1,0.4309377074241638,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
626,boeing-sustainability-2023-60,gri_302-4,0.4219054877758026,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
627,boeing-sustainability-2023-61,gri_305-5,0.5299102067947388,"Emissions (Climate Change, Pollution & Toxics): Reduction of GHG emissions (Company's quantitative reductions of its emissions?)"
628,boeing-sustainability-2023-61,gri_302-4,0.5029076933860779,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
629,boeing-sustainability-2023-61,gri_302-5,0.4549064040184021,"Energy (Energy Management, Fuel Consumption): Reductions in energy requirements of products and services (Company's energy requirements reduction for its products or services)"
630,boeing-sustainability-2023-62,gri_302-4,0.41797271370887756,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
631,boeing-sustainability-2023-62,gri_302-5,0.40704530477523804,"Energy (Energy Management, Fuel Consumption): Reductions in energy requirements of products and services (Company's energy requirements reduction for its products or services)"
632,boeing-sustainability-2023-63,gri_302-4,0.4518630802631378,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
633,boeing-sustainability-2023-65,gri_306-2,0.5681288242340088,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Management of significant waste related impacts (How does the organization recycles waste?)"
634,boeing-sustainability-2023-65,gri_306-1,0.5565857887268066,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generation and significant waste-related impacts (What is impacted by the organization's waste?)"
635,boeing-sustainability-2023-65,gri_306-3,0.5348311066627502,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generated (Total amount of waste generated by the organization)"
636,boeing-sustainability-2023-66,gri_306-2,0.5920642018318176,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Management of significant waste related impacts (How does the organization recycles waste?)"
637,boeing-sustainability-2023-66,gri_306-1,0.5889917612075806,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generation and significant waste-related impacts (What is impacted by the organization's waste?)"
638,boeing-sustainability-2023-66,gri_306-6,0.5298944711685181,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Water discharge impact (Water bodies or related habitats significantly affected by water discharges?)"
639,boeing-sustainability-2023-67,gri_303-2,0.598802924156189,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
640,boeing-sustainability-2023-67,gri_303-5,0.5397405624389648,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water consumption (Volume of water consumed by the company)"
641,boeing-sustainability-2023-67,gri_306-6,0.5097541809082031,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Water discharge impact (Water bodies or related habitats significantly affected by water discharges?)"
642,boeing-sustainability-2023-68,gri_304-3,0.534868597984314,"Biodiversity (Corporate Accountability, Nature): Habitats protected or restored (Species populations existing in or adjacent to its own locations)"
643,boeing-sustainability-2023-68,gri_304-2,0.5223693251609802,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
644,boeing-sustainability-2023-68,gri_304-1,0.5165507793426514,"Biodiversity (Corporate Accountability, Nature): Operational sites owned, leased, managed in, or adjacent to, protected areas and areas of high biodiversity value outside protected areas (All the locations (owned and controlled by company) where it conducts activities)"
645,boeing-sustainability-2023-69,gri_304-2,0.4806971848011017,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
646,boeing-sustainability-2023-69,gri_304-3,0.43781888484954834,"Biodiversity (Corporate Accountability, Nature): Habitats protected or restored (Species populations existing in or adjacent to its own locations)"
647,boeing-sustainability-2023-70,gri_304-2,0.46588650345802307,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
648,boeing-sustainability-2023-70,gri_304-3,0.40031349658966064,"Biodiversity (Corporate Accountability, Nature): Habitats protected or restored (Species populations existing in or adjacent to its own locations)"
649,boeing-sustainability-2023-72,gri_308-2,0.6354502439498901,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
650,boeing-sustainability-2023-72,gri_308-1,0.5872962474822998,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
651,boeing-sustainability-2023-73,gri_308-2,0.6465146541595459,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
652,boeing-sustainability-2023-73,gri_308-1,0.6084011793136597,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
653,boeing-sustainability-2023-74,gri_308-2,0.6170427799224854,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
654,boeing-sustainability-2023-74,gri_308-1,0.5617192983627319,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
655,boeing-sustainability-2023-75,gri_308-2,0.4062502980232239,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
656,boeing-sustainability-2023-77,gri_308-2,0.5227212905883789,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
657,boeing-sustainability-2023-77,gri_308-1,0.5191454887390137,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
658,boeing-sustainability-2023-85,gri_201-2,0.434834748506546,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
659,boeing-sustainability-2023-86,gri_302-4,0.417418509721756,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
660,boeing-sustainability-2023-86,gri_302-1,0.41206079721450806,"Energy (Energy Management, Fuel Consumption): Energy consumption within the organization (Company's total energy consumption)"
661,boeing-sustainability-2023-86,gri_201-1,0.40446603298187256,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Direct economic value generated and distributed (Company's direct economic value (revenue) generated)"
662,boeing-sustainability-2023-87,gri_305-5,0.4372827112674713,"Emissions (Climate Change, Pollution & Toxics): Reduction of GHG emissions (Company's quantitative reductions of its emissions?)"
663,boeing-sustainability-2023-87,gri_201-2,0.40016788244247437,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
664,boeing-sustainability-2023-88,gri_303-5,0.5001343488693237,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water consumption (Volume of water consumed by the company)"
665,boeing-sustainability-2023-88,gri_303-2,0.4666319787502289,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
666,boeing-sustainability-2023-88,gri_303-4,0.4072393476963043,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water discharge (Total water discharge to all areas (seawater, groundwater, surface))"
667,boeing-sustainability-2023-89,gri_306-3,0.5043575763702393,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generated (Total amount of waste generated by the organization)"
668,boeing-sustainability-2023-89,gri_306-2,0.5029386878013611,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Management of significant waste related impacts (How does the organization recycles waste?)"
669,boeing-sustainability-2023-89,gri_305-6,0.4033222794532776,"Emissions (Climate Change, Pollution & Toxics): Emissions of Ozone-Depleting Substances (ODS) (How many metric tons of ODS did the company emit?)"
670,microsoft-sustainability-2022-1,gri_201-2,0.4877830147743225,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
671,microsoft-sustainability-2022-1,gri_2-22,0.4746767580509186,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
672,microsoft-sustainability-2022-1,gri_2-25,0.45480865240097046,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
673,microsoft-sustainability-2022-3,gri_201-2,0.5239711999893188,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
674,microsoft-sustainability-2022-3,gri_308-2,0.4297778606414795,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
675,microsoft-sustainability-2022-4,gri_303-5,0.44666871428489685,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water consumption (Volume of water consumed by the company)"
676,microsoft-sustainability-2022-4,gri_303-2,0.4457569122314453,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
677,microsoft-sustainability-2022-4,gri_303-3,0.4172765016555786,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Water Recycled (Volume of the water used by the company recycled or reused)"
678,microsoft-sustainability-2022-5,gri_306-2,0.4860353469848633,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Management of significant waste related impacts (How does the organization recycles waste?)"
679,microsoft-sustainability-2022-5,gri_301-2,0.4673197269439697,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
680,microsoft-sustainability-2022-6,gri_304-3,0.5154756903648376,"Biodiversity (Corporate Accountability, Nature): Habitats protected or restored (Species populations existing in or adjacent to its own locations)"
681,microsoft-sustainability-2022-6,gri_304-1,0.4830915927886963,"Biodiversity (Corporate Accountability, Nature): Operational sites owned, leased, managed in, or adjacent to, protected areas and areas of high biodiversity value outside protected areas (All the locations (owned and controlled by company) where it conducts activities)"
682,microsoft-sustainability-2022-7,gri_201-2,0.40256989002227783,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
683,microsoft-sustainability-2022-8,gri_201-2,0.4885823130607605,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
684,microsoft-sustainability-2022-8,gri_305-1,0.44271478056907654,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
685,microsoft-sustainability-2022-8,gri_304-2,0.42870211601257324,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
686,microsoft-sustainability-2022-9,gri_2-22,0.4886825978755951,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
687,microsoft-sustainability-2022-9,gri_201-2,0.463361531496048,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
688,microsoft-sustainability-2022-9,gri_2-25,0.4607248604297638,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
689,microsoft-sustainability-2022-10,gri_201-2,0.47402557730674744,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
690,microsoft-sustainability-2022-13,gri_201-2,0.5312191843986511,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
691,microsoft-sustainability-2022-13,gri_304-2,0.4928985834121704,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
692,microsoft-sustainability-2022-13,gri_2-22,0.45235323905944824,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
